sample_id,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,num_cfs_requested,num_cfs_generated,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,forecast_lag_min,window_size,top_percent,error
NF_FQ_ar5130_s2015-02-03T17:36:00_e2015-02-04T05:24:00,1,NF,0,FL,0,FL,True,5,5,0.02113903909921646,0.1193246841430664,79.0,168,0.47023809523809523,633.202387145231,0.001576870947155975,0.47023809523809523,0.5297619047619048,573.048932411348,0.0017421288447374763,895,0,0.28400767958415096,0.718050341239853,10,797.6413620624147,6,12,1.0,
NF_C3.0@9825:Primary_ar5144_s2015-02-03T20:48:00_e2015-02-04T08:36:00,1,NF,0,FL,0,FL,True,5,5,0.01714534293860197,0.0958886981010437,33.8,168,0.2011904761904762,241.81884118229155,0.004573390734662609,0.2011904761904762,0.7988095238095239,242.367225926743,0.004561048444883292,441,0,0.8151959335710782,0.9569287911153695,10,61192.71922774237,6,12,1.0,
NF_FQ_ar5113_s2015-02-03T23:48:00_e2015-02-04T11:36:00,1,NF,0,FL,0,FL,True,5,5,0.02421553023159504,0.12118713855743408,48.4,168,0.28809523809523807,476.52514516630316,0.0021351531861571746,0.28809523809523807,0.7119047619047618,474.26680989495236,0.002141033361283181,68,0,0.7504250590554455,0.9499438156317601,10,42714.91274481629,6,12,1.0,
NF_FQ_ar5132_s2015-02-04T20:12:00_e2015-02-05T08:00:00,1,NF,0,FL,0,FL,True,5,5,0.014536397345364094,0.08899557143449784,67.4,168,0.4011904761904762,364.88757002785076,0.0028321444454702076,0.4011904761904762,0.5988095238095239,345.4948290724355,0.0029938176143490093,895,0,0.5739001123365246,0.8715890095015606,10,60347.603877279886,6,12,1.0,
NF_FQ_ar5135_s2015-02-04T23:00:00_e2015-02-05T10:48:00,1,NF,0,FL,0,FL,True,5,5,0.037395920231938364,0.15510929226875306,69.4,168,0.4130952380952381,582.980991094984,0.0018191485624645004,0.4130952380952381,0.5869047619047618,568.8960340925956,0.0018526680006288043,911,0,0.9156888166290682,0.9705237572845509,10,92152.9242337098,6,12,1.0,
NF_FQ_ar5135_s2015-02-05T02:00:00_e2015-02-05T13:48:00,1,NF,0,FL,0,FL,True,5,5,0.02872866578400135,0.13770195543766023,59.0,168,0.35119047619047616,517.3272614062405,0.0019366853861809293,0.35119047619047616,0.6488095238095238,500.477235061515,0.0020037930325156124,926,0,0.5494542795625634,0.8672539920365642,10,54445.30212619344,6,12,1.0,
NF_FQ_ar5135_s2015-02-05T05:00:00_e2015-02-05T16:48:00,1,NF,0,FL,0,FL,True,5,5,0.025178270787000655,0.11952793300151825,58.4,168,0.3476190476190476,513.8592084559689,0.0019693513993032956,0.3476190476190476,0.6523809523809524,492.4167045007948,0.0020620973250313297,922,0,0.5764268935755202,0.9018031045215618,10,79906.59569527574,6,12,1.0,
NF_FQ_ar5132_s2015-02-05T08:12:00_e2015-02-05T20:00:00,1,NF,0,FL,0,FL,True,5,5,0.02909841053187847,0.13404027074575425,74.2,168,0.4416666666666666,512.7072016434139,0.0020694452684974934,0.4416666666666666,0.5583333333333333,497.84339407451444,0.002151774462518694,924,0,1.0004976156584593,0.9998191317973721,10,66264.185595801,6,12,1.0,
NF_C1.1@9829:Primary_ar5151_s2015-02-05T11:24:00_e2015-02-05T23:12:00,1,NF,0,FL,0,FL,True,5,5,0.006215084716677666,0.054558537900447845,14.8,168,0.08809523809523809,120.56285879140262,0.008343348556507433,0.08809523809523809,0.9119047619047619,121.14809741241268,0.008302401493178204,734,0,0.6403615405725447,0.9130702928027886,10,17880.518967757453,6,12,1.0,
NF_FQ_ar5152_s2015-02-05T15:12:00_e2015-02-06T03:00:00,1,NF,0,FL,0,FL,True,5,5,0.04619182720780372,0.17531737685203552,69.0,168,0.41071428571428575,506.1525865535908,0.0019718873395966605,0.41071428571428575,0.5892857142857142,504.5557369898597,0.0019780957901370673,877,0,0.6828429364657614,0.8945425080919676,10,742.2590808178551,6,12,1.0,
NF_FQ_ar5140_s2015-02-05T19:12:00_e2015-02-06T07:00:00,1,NF,0,FL,0,FL,True,5,5,0.03377478122711182,0.15048595070838927,58.0,168,0.34523809523809523,687.0839126869856,0.001453322325816581,0.34523809523809523,0.6547619047619048,664.8752898773333,0.0015017936740037484,926,0,0.0019295151861696558,0.7006746405860721,10,393.58992461524946,6,12,1.0,
NF_FQ_ar5173_s2015-02-05T22:12:00_e2015-02-06T10:00:00,1,NF,0,FL,0,FL,True,5,5,0.03904047831892967,0.16078118085861207,62.6,168,0.3726190476190476,719.9415225232467,0.0014072695080496256,0.3726190476190476,0.6273809523809524,706.2418483826572,0.0014316230937550477,880,0,0.7736571507379432,0.9513019291958489,10,41211.05075239786,6,12,1.0,
NF_FQ_ar5140_s2015-02-06T05:12:00_e2015-02-06T17:00:00,1,NF,0,FL,0,FL,True,5,5,0.032675179466605184,0.14594463706016542,66.4,168,0.3952380952380953,616.0069227844297,0.0016344297369964365,0.3952380952380953,0.6047619047619047,590.1630070637403,0.0017080107912849237,890,0,0.7320867595337993,0.9254513011888137,10,77448.96975168008,6,12,1.0,
NF_FQ_ar5154_s2015-02-06T08:12:00_e2015-02-06T20:00:00,1,NF,0,FL,0,FL,True,5,5,0.01877909079194069,0.11046591252088547,74.8,168,0.44523809523809527,423.354449240377,0.0023744358118147906,0.44523809523809527,0.5547619047619048,401.7516178103023,0.0024945215445949507,909,0,0.45843335082986797,0.8866434336593428,10,51461.39493609806,6,12,1.0,
NF_FQ_ar5152_s2015-02-06T11:12:00_e2015-02-06T23:00:00,1,NF,0,FL,0,FL,True,5,5,0.033930635824799535,0.14695089161396027,69.8,168,0.41547619047619044,623.9124287500998,0.0016233011743733052,0.41547619047619044,0.5845238095238094,588.4349504401566,0.0017276670409400563,885,0,1.000439014022394,0.999086318304646,10,74183.75532017456,6,12,1.0,
NF_FQ_ar5152_s2015-02-06T14:12:00_e2015-02-07T02:00:00,1,NF,0,FL,0,FL,True,5,5,0.03302762135863304,0.14779821336269378,76.2,168,0.45357142857142857,455.5570169651161,0.0022338146740185074,0.45357142857142857,0.5464285714285715,445.83562956836823,0.00226956407653945,697,0,0.32795558487819315,0.8555917972702674,10,51582.82229143691,6,12,1.0,
NF_FQ_ar5150_s2015-02-06T17:12:00_e2015-02-07T05:00:00,1,NF,0,FL,0,FL,True,5,5,0.042078030109405515,0.16409583389759064,64.6,168,0.3845238095238095,618.9867456152845,0.0018769975757388913,0.3845238095238095,0.6154761904761905,593.7945147362104,0.0019255297782990479,870,0,0.30617307677569783,0.8710132785336091,10,63879.079613523834,6,12,1.0,
NF_FQ_ar5135_s2015-02-06T20:00:00_e2015-02-07T07:48:00,1,NF,0,FL,0,FL,True,5,5,0.0374985508620739,0.1534980833530426,71.0,168,0.4226190476190476,595.0180297552529,0.0016887859649246065,0.4226190476190476,0.5773809523809523,581.5457469588985,0.001726994119231557,842,0,0.35598112052772224,0.8768120952033991,10,36963.5111838479,6,12,1.0,
NF_C1.9@9835:Primary_ar5144_s2015-02-06T22:48:00_e2015-02-07T10:36:00,1,NF,0,FL,0,FL,True,5,5,0.008795300498604774,0.0652936726808548,20.0,168,0.11904761904761904,38.52810433275912,0.025298458258353845,0.11904761904761904,0.880952380952381,39.236044842271156,0.024853337666089485,86,0,0.32156541248594156,0.6890083495529874,10,2.889471888646017,6,12,1.0,
NF_FQ_ar5157_s2015-02-07T04:12:00_e2015-02-07T16:00:00,1,NF,0,FL,0,FL,True,5,5,0.0284849438816309,0.13340954780578612,67.6,168,0.4023809523809524,513.4687460537916,0.0019745806647178494,0.4023809523809524,0.5976190476190476,497.3888948619542,0.0020398717055616885,879,0,0.658889006003089,0.9410850900177563,10,84778.87309147939,6,12,1.0,
NF_FQ_ar5178_s2015-02-07T06:48:00_e2015-02-07T18:36:00,1,NF,0,FL,0,FL,True,5,5,0.0420604296028614,0.15688950419425965,65.0,168,0.38690476190476186,548.1145908390761,0.0018302472024441564,0.38690476190476186,0.6130952380952381,530.8358084274084,0.0018920405003446153,891,0,0.2678152334065314,0.7187304561889718,10,47473.36430597336,6,12,1.0,
NF_FQ_ar5159_s2015-02-07T09:12:00_e2015-02-07T21:00:00,1,NF,0,FL,0,FL,True,5,5,0.024890769645571707,0.12450521290302277,78.4,168,0.4666666666666666,510.0876176537687,0.002045899122027653,0.4666666666666666,0.5333333333333333,499.7586055581613,0.0020795110205087336,886,0,0.9928411692332759,0.9912404092720248,10,87352.17352150107,6,12,1.0,
NF_FQ_ar5181_s2015-02-07T11:48:00_e2015-02-07T23:36:00,1,NF,0,FL,0,FL,True,5,5,0.009718810953199864,0.07926789373159408,71.0,168,0.4226190476190476,354.58281693456377,0.0028187820737332805,0.4226190476190476,0.5773809523809523,345.547313973054,0.0028919029897876963,1604,0,0.4137974707327919,0.8493599277589698,10,3550.7370313691304,6,12,1.0,
NF_FQ_ar5141_s2015-02-07T14:24:00_e2015-02-08T02:12:00,1,NF,0,FL,0,FL,True,5,5,0.047017617523670195,0.1709210306406021,69.4,168,0.4130952380952381,754.4322446452896,0.0014765968296054106,0.4130952380952381,0.5869047619047618,717.5707394808359,0.001534330953581825,894,0,0.5034096731649013,0.8576981642917438,10,76763.18646479535,6,12,1.0,
NF_FQ_ar5152_s2015-02-07T17:12:00_e2015-02-08T05:00:00,1,NF,0,FL,0,FL,True,5,5,0.03606542125344277,0.15538405478000641,70.8,168,0.42142857142857143,592.8239002059167,0.0016916511284331235,0.42142857142857143,0.5785714285714286,582.2610865707674,0.0017211283042706297,926,0,0.6301968075194242,0.8832513374620828,10,82200.08561692681,6,12,1.0,
NF_FQ_ar5182_s2015-02-07T19:48:00_e2015-02-08T07:36:00,1,NF,0,FL,0,FL,True,5,5,0.027066216617822648,0.1315259665250778,75.2,168,0.44761904761904764,688.4192104395858,0.0014506933661706102,0.44761904761904764,0.5523809523809524,634.4766864655894,0.0015736670173087763,895,0,0.08133400942216876,0.7066134208593938,10,32833.415096039425,6,12,1.0,
NF_FQ_ar5141_s2015-02-08T04:24:00_e2015-02-08T16:12:00,1,NF,0,FL,0,FL,True,5,5,0.011644603870809078,0.0867734670639038,64.6,168,0.3845238095238095,244.86374057627685,0.004067439141673932,0.3845238095238095,0.6154761904761905,242.58663222521045,0.004105449402065977,867,0,0.2989037102557099,0.7268976678780723,10,246.85609900772866,6,12,1.0,
NF_FQ_ar5161_s2015-02-08T07:12:00_e2015-02-08T19:00:00,1,NF,0,FL,0,FL,True,5,5,0.031030675768852232,0.14320290982723236,63.8,168,0.37976190476190474,520.8723064674925,0.0019432986036797544,0.37976190476190474,0.6202380952380953,502.86928020984385,0.0020114381338867024,842,0,0.9120891125198427,0.9702353555960871,10,76931.19160775375,6,12,1.0,
NF_FQ_ar5172_s2015-02-08T10:24:00_e2015-02-08T22:12:00,1,NF,0,FL,0,FL,True,5,5,0.02605898603796959,0.12588637173175812,74.6,168,0.4440476190476191,569.6368678943487,0.0019972164566187983,0.4440476190476191,0.555952380952381,528.5559457314785,0.0022395353703648585,885,0,0.5596144919994663,0.8861998175630381,10,82373.86062676123,6,12,1.0,
NF_FQ_ar5150_s2015-02-08T14:12:00_e2015-02-09T02:00:00,1,NF,0,FL,0,FL,True,5,5,0.04809222370386124,0.1752062827348709,70.0,168,0.4166666666666667,689.2420643369403,0.0014487726575021856,0.4166666666666667,0.5833333333333333,652.3654123568087,0.0015305416472243469,926,0,0.6771862678445936,0.8982632192441519,10,266.39611222930887,6,12,1.0,
NF_FQ_ar5163_s2015-02-08T17:36:00_e2015-02-09T05:24:00,1,NF,0,FL,0,FL,True,5,5,0.019690027460455894,0.10518445670604706,38.4,168,0.2285714285714286,429.59041836608486,0.0024026051805031215,0.2285714285714286,0.7714285714285714,429.4573133184098,0.002402186916379138,440,0,1.0005000986772719,0.9999887854288311,10,94273.35025266586,6,12,1.0,
NF_FQ_ar5157_s2015-02-08T21:12:00_e2015-02-09T09:00:00,1,NF,0,FL,0,FL,True,5,5,0.033375959098339084,0.14704251587390899,60.0,168,0.35714285714285715,695.6502483687075,0.0014354638544231424,0.35714285714285715,0.6428571428571428,674.7304752224159,0.001479904934473026,926,0,0.24319518477986257,0.857546750391205,10,632.9140846570016,6,12,1.0,
NF_FQ_ar5163_s2015-02-09T00:36:00_e2015-02-09T12:24:00,1,NF,0,FL,0,FL,True,5,5,0.016494075767695904,0.09572725743055344,36.6,168,0.2178571428571429,293.0827640132935,0.003494444994029229,0.2178571428571429,0.7821428571428571,293.44411934581456,0.0034902661282504312,1582,0,0.5706659638674608,0.9013522885529172,10,34322.141734767516,6,12,1.0,
NF_FQ_ar5151_s2015-02-09T04:24:00_e2015-02-09T16:12:00,1,NF,0,FL,0,FL,True,5,5,0.013769185729324817,0.08342197388410569,23.6,168,0.14047619047619048,243.00733288492702,0.005209030437450779,0.14047619047619048,0.8595238095238095,243.6085583513725,0.005188581558274634,440,0,0.7194883119785432,0.9230786490125485,10,44156.03083736931,6,12,1.0,
NF_FQ_ar5157_s2015-02-09T08:12:00_e2015-02-09T20:00:00,1,NF,0,FL,0,FL,True,5,5,0.02577023394405842,0.1214738592505455,72.8,168,0.4333333333333333,521.0464376873572,0.0019464245706098914,0.4333333333333333,0.5666666666666667,495.24885131976515,0.0020623728037570802,886,0,0.7668437581025405,0.9496009071358994,10,39324.220351628435,6,12,1.0,
NF_FQ_ar5152_s2015-02-09T12:12:00_e2015-02-10T00:00:00,1,NF,0,FL,0,FL,True,5,5,0.03648268580436707,0.14551704227924347,69.4,168,0.4130952380952381,534.608958960878,0.0019256663619048506,0.4130952380952381,0.5869047619047618,527.3101914478441,0.0019418015078483647,923,0,0.3360798893191643,0.757961514347693,10,45393.12932301323,6,12,1.0,
NF_FQ_ar5172_s2015-02-09T15:24:00_e2015-02-10T03:12:00,1,NF,0,FL,0,FL,True,5,5,0.02715519182384014,0.12714042216539384,73.0,168,0.4345238095238095,427.9652136560156,0.0023393984442828613,0.4345238095238095,0.5654761904761905,425.8774052904185,0.0023500185912651707,1576,0,0.6925386500260053,0.9437982177046625,10,5447.184877692664,6,12,1.0,
NF_FQ_ar5151_s2015-02-09T19:24:00_e2015-02-10T07:12:00,1,NF,0,FL,0,FL,True,5,5,0.011057720519602299,0.08578223139047622,21.0,168,0.125,140.6540033100443,0.007633285520228706,0.125,0.875,141.24887804949523,0.007596031298538558,85,0,0.6399582339831029,0.9147544374961795,10,8503.004121138307,6,12,1.0,
NF_FQ_ar5191_s2015-02-10T03:12:00_e2015-02-10T15:00:00,1,NF,0,FL,0,FL,True,5,5,0.028085725009441377,0.12243592888116836,81.0,168,0.4821428571428571,522.267009437516,0.0019111055648358868,0.4821428571428571,0.5178571428571428,493.146565707223,0.0020236991839097085,884,0,0.0858880351827291,0.839776504685644,10,507.2548266846651,6,12,1.0,
NF_FQ_ar5191_s2015-02-10T07:12:00_e2015-02-10T19:00:00,1,NF,0,FL,0,FL,True,5,5,0.03489172756671906,0.1462246835231781,73.0,168,0.4345238095238095,600.5786757281037,0.0016668799007645042,0.4345238095238095,0.5654761904761905,580.0526836251207,0.0017248303661374855,888,0,0.29142477601281336,0.870841170623456,10,87939.37927356067,6,12,1.0,
NF_FQ_ar5163_s2015-02-10T11:36:00_e2015-02-10T23:24:00,1,NF,0,FL,0,FL,True,5,5,0.0066002290695905685,0.06433107107877731,30.0,168,0.17857142857142858,207.28211022076667,0.004801180474086369,0.17857142857142858,0.8214285714285714,207.88419860265918,0.004787341535402675,33,0,0.06945646244393351,0.4981627615897206,10,1.2402510586886613,6,12,1.0,
NF_FQ_ar5151_s2015-02-10T16:24:00_e2015-02-11T04:12:00,1,NF,0,FL,0,FL,True,5,5,0.02349783256649971,0.10954109355807304,50.4,168,0.3,374.5054296063409,0.0035800692416385533,0.3,0.7,368.65928543122834,0.0036937000028881744,842,0,0.7736746955835134,0.9523704284596617,10,78643.84833823131,6,12,1.0,
NF_FQ_ar5189_s2015-02-10T21:12:00_e2015-02-11T09:00:00,1,NF,0,FL,0,FL,True,5,5,0.01947040148079395,0.1078919678926468,77.4,168,0.46071428571428574,453.3172600028828,0.0022357250471776403,0.46071428571428574,0.5392857142857143,425.0156631634803,0.0023823855522263205,892,0,0.5189022501268948,0.867813463751137,10,28919.305140399694,6,12,1.0,
NF_FQ_ar5183_s2015-02-11T02:12:00_e2015-02-11T14:00:00,1,NF,0,FL,0,FL,True,5,5,0.03471497595310211,0.15269068479537964,61.0,168,0.3630952380952381,268.4581953577476,0.0037116896805403886,0.3630952380952381,0.6369047619047619,268.82826063158353,0.0037065969811080346,441,0,0.5170286277636316,0.8582945691417467,10,642.2786910046445,6,12,1.0,
NF_FQ_ar5172_s2015-02-11T06:24:00_e2015-02-11T18:12:00,1,NF,0,FL,0,FL,True,5,5,0.014149222429841757,0.09244471490383148,77.2,168,0.4595238095238095,458.17394655581484,0.0024428992473670306,0.4595238095238095,0.5404761904761906,422.1325214657025,0.002683310455086284,890,0,0.4901312076278476,0.9280377495800988,10,57414.70748461488,6,12,1.0,
NF_FQ_ar5151_s2015-02-11T10:24:00_e2015-02-11T22:12:00,1,NF,0,FL,0,FL,True,5,5,0.024577457830309866,0.12373088598251343,51.4,168,0.3059523809523809,409.83226798194545,0.002606512035919206,0.3059523809523809,0.694047619047619,399.99344249266966,0.0026462929609918037,18,0,0.0870283542000664,0.9043846793298969,10,71021.11915293902,6,12,1.0,
NF_FQ_ar5189_s2015-02-11T14:12:00_e2015-02-12T02:00:00,1,NF,0,FL,0,FL,True,5,5,0.03357241079211235,0.13731334805488588,63.6,168,0.37857142857142856,553.0964791772557,0.001804802774952144,0.37857142857142856,0.6214285714285714,535.1232979631413,0.0018652818769495348,889,0,0.6625811826918289,0.8741378324988569,10,552.1271215648662,6,12,1.0,
NF_FQ_ar5152_s2015-02-11T18:12:00_e2015-02-12T06:00:00,1,NF,0,FL,0,FL,True,5,5,0.033418101444840434,0.14943222105503082,78.6,168,0.46785714285714286,521.0134899950408,0.0019249100540354815,0.46785714285714286,0.5321428571428571,505.1613512817791,0.001985772415205155,924,0,0.764894962881305,0.9514594960090653,10,95021.08028249617,6,12,1.0,
NF_FQ_ar5152_s2015-02-12T09:12:00_e2015-02-12T21:00:00,1,NF,0,FL,0,FL,True,5,5,0.022233624756336213,0.11043434292078018,67.6,168,0.4023809523809524,393.57267132473964,0.004221566048947476,0.4023809523809524,0.5976190476190476,382.94462171227144,0.004274235446151304,886,0,0.6164966027009219,0.8825877158719779,10,79693.63109731261,6,12,1.0,
NF_FQ_ar5204_s2015-02-12T16:00:00_e2015-02-13T03:48:00,1,NF,0,FL,0,FL,True,5,5,0.031546850502490995,0.142246812582016,58.2,168,0.3464285714285714,531.1954720456063,0.002465645213280775,0.3464285714285714,0.6535714285714286,508.9916741471035,0.002594118515461613,926,0,0.28303846982483405,0.7873495266524558,10,62720.51945386728,6,12,1.0,
NF_FQ_ar5198_s2015-02-12T23:36:00_e2015-02-13T11:24:00,1,NF,0,FL,0,FL,True,5,5,0.030502549558877944,0.13975233733654022,64.4,168,0.38333333333333336,453.7087223076758,0.0022088337737839704,0.38333333333333336,0.6166666666666666,449.1264127135729,0.0022329006115461318,924,0,0.3573864904635117,0.8300057976844407,10,65206.372542191166,6,12,1.0,
NF_FQ_ar5204_s2015-02-13T04:00:00_e2015-02-13T15:48:00,1,NF,0,FL,0,FL,True,5,5,0.019509098771959544,0.10271451324224472,78.2,168,0.4654761904761905,387.541485635385,0.003089720486204779,0.4654761904761905,0.5345238095238095,374.8684020321467,0.003260667173287044,918,0,0.19394423650369588,0.756473072285426,10,52856.19359558708,6,12,1.0,
NF_FQ_ar5151_s2015-02-13T07:24:00_e2015-02-13T19:12:00,1,NF,0,FL,0,FL,True,5,5,0.03202342726290226,0.13843404948711396,73.2,168,0.4357142857142858,576.0644802163534,0.0018500319189416574,0.4357142857142858,0.5642857142857143,560.7734234211488,0.001891065323939535,30,0,1.0004847408600408,0.9995820209678549,10,95373.6606421041,6,12,1.0,
NF_FQ_ar5198_s2015-02-13T10:36:00_e2015-02-13T22:24:00,1,NF,0,FL,0,FL,True,5,5,0.03449005112051964,0.14825147688388823,58.2,168,0.3464285714285714,577.6100661223588,0.00177537827730904,0.3464285714285714,0.6535714285714286,566.9492035929198,0.0018115326825066734,925,0,0.7736599035394224,0.9513886157609416,10,59169.91357530574,6,12,1.0,
NF_FQ_ar5204_s2015-02-13T14:00:00_e2015-02-14T01:48:00,1,NF,0,FL,0,FL,True,5,5,0.037084638327360156,0.15130074322223663,68.0,168,0.40476190476190477,433.50856609848813,0.0023015067273547754,0.40476190476190477,0.5952380952380952,429.1131134014757,0.0023250270551121318,1610,0,0.17988550949148024,0.6800064086109053,10,362.41947640430084,6,12,1.0,
NF_B6.9@9871:Primary_ar5212_s2015-02-13T17:24:00_e2015-02-14T05:12:00,1,NF,0,FL,0,FL,True,5,5,0.03818479105830193,0.14939843714237214,59.8,168,0.3559523809523809,535.1883434615354,0.0018668920081266285,0.3559523809523809,0.644047619047619,527.7409242480267,0.0018924949313998806,869,0,0.48707820867904916,0.7999452509705473,10,56264.38356334872,6,12,1.0,
NF_FQ_ar5163_s2015-02-13T20:36:00_e2015-02-14T08:24:00,1,NF,0,FL,0,FL,True,5,5,0.0055581779219210144,0.04812629148364067,14.2,168,0.08452380952380953,83.79341273951715,0.048426323208191416,0.08452380952380953,0.9154761904761906,84.4044299425548,0.04632919246541297,70,0,1.0004937691969475,0.9996721894955908,10,21740.735817661516,6,12,1.0,
NF_FQ_ar5204_s2015-02-14T00:00:00_e2015-02-14T11:48:00,1,NF,0,FL,0,FL,True,5,5,0.014143392071127891,0.09000875949859619,74.6,168,0.4440476190476191,363.93653666204966,0.0027430236168795126,0.4440476190476191,0.555952380952381,356.6352900212678,0.002797432084339842,1610,0,0.9259328547220774,0.9723290480624032,10,27776.80458108321,6,12,1.0,
NF_FQ_ar5172_s2015-02-14T03:24:00_e2015-02-14T15:12:00,1,NF,0,FL,0,FL,True,5,5,0.01767916399985552,0.10712218880653382,78.6,168,0.46785714285714286,364.62922545896674,0.0027934561928295355,0.46785714285714286,0.5321428571428573,335.41846973384713,0.0030265146387619666,891,0,0.992026187482996,0.990770011884618,10,55012.59890994082,6,12,1.0,
NF_FQ_ar5183_s2015-02-14T07:12:00_e2015-02-14T19:00:00,1,NF,0,FL,0,FL,True,5,5,0.031718237698078154,0.14266651570796968,85.2,168,0.5071428571428571,656.2507623505073,0.0016222264501245536,0.5071428571428571,0.4928571428571429,611.3094389742595,0.001748175955041123,885,0,0.8328805989839224,0.9408620145731332,10,93604.02872560741,6,12,1.0,
NF_FQ_ar5215_s2015-02-14T10:48:00_e2015-02-14T22:36:00,1,NF,0,FL,0,FL,True,5,5,0.04538279324769974,0.17005636692047119,78.8,168,0.46904761904761905,736.7568729920362,0.001355612894462534,0.46904761904761905,0.530952380952381,713.8554568765386,0.0013989336646756977,892,0,0.4941148274167944,0.8340654224358433,10,67934.719417241,6,12,1.0,
