sample_id,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,forecast_lag_min,window_size,top_percent,error
NF_FQ_ar5163_s2015-02-09T00:36:00_e2015-02-09T12:24:00,1,NF,0,FL,0,FL,True,0.01287776418030262,0.08235140889883041,37,168,0.22023809523809523,235.9430233341447,0.004220423905833968,0.22023809523809523,0.7797619047619048,236.20275401837503,0.004215802654308704,1582,0,6,12,1.0,
NF_FQ_ar5151_s2015-02-09T04:24:00_e2015-02-09T16:12:00,1,NF,0,FL,0,FL,True,0.014245821163058281,0.08781802654266357,22,168,0.13095238095238096,322.44483091798605,0.0030917173638603116,0.13095238095238096,0.8690476190476191,323.0604887965522,0.0030858436451591236,85,0,6,12,1.0,
NF_FQ_ar5157_s2015-02-09T08:12:00_e2015-02-09T20:00:00,1,NF,0,FL,0,FL,True,0.02885446883738041,0.12767165899276733,69,168,0.4107142857142857,550.0106267929409,0.0018148470308464316,0.4107142857142857,0.5892857142857143,528.2558126193796,0.0018894454744877056,891,0,6,12,1.0,
NF_FQ_ar5152_s2015-02-09T12:12:00_e2015-02-10T00:00:00,1,NF,0,FL,0,FL,True,0.036441002041101456,0.14560693502426147,67,168,0.39880952380952384,481.3528052605522,0.002073171315879112,0.39880952380952384,0.6011904761904762,480.0542366958573,0.002078767680893001,923,0,6,12,1.0,
NF_FQ_ar5172_s2015-02-09T15:24:00_e2015-02-10T03:12:00,1,NF,0,FL,0,FL,True,0.025818616151809692,0.11969725042581558,71,168,0.4226190476190476,406.2941805911401,0.002455227812360629,0.4226190476190476,0.5773809523809523,405.40630333673846,0.002460591757041288,1576,0,6,12,1.0,
NF_FQ_ar5151_s2015-02-09T19:24:00_e2015-02-10T07:12:00,1,NF,0,FL,0,FL,True,0.010005395859479904,0.0803321972489357,19,168,0.1130952380952381,106.58777423075286,0.009294736387567728,0.1130952380952381,0.8869047619047619,107.20527391327401,0.009241693716347829,85,0,6,12,1.0,
NF_FQ_ar5191_s2015-02-10T03:12:00_e2015-02-10T15:00:00,1,NF,0,FL,0,FL,True,0.02734529599547386,0.12204559892416,79,168,0.47023809523809523,519.7522219864608,0.0019202990554421473,0.47023809523809523,0.5297619047619048,492.00061157427183,0.0020283950496668853,884,0,6,12,1.0,
NF_FQ_ar5191_s2015-02-10T07:12:00_e2015-02-10T19:00:00,1,NF,0,FL,0,FL,True,0.0340622253715992,0.1433229148387909,73,168,0.43452380952380953,664.431640607261,0.0015027839660395738,0.43452380952380953,0.5654761904761905,636.0887620816628,0.0015696399929148628,895,0,6,12,1.0,
NF_FQ_ar5163_s2015-02-10T11:36:00_e2015-02-10T23:24:00,1,NF,0,FL,0,FL,True,0.006604669149965048,0.0640973299741745,28,168,0.16666666666666666,207.27250054019754,0.004801401996933318,0.16666666666666666,0.8333333333333334,207.88549204783868,0.004787311891296794,33,0,6,12,1.0,
NF_FQ_ar5151_s2015-02-10T16:24:00_e2015-02-11T04:12:00,1,NF,0,FL,0,FL,True,0.03246655315160751,0.1340131163597107,47,168,0.27976190476190477,516.0257765672325,0.001934139544529968,0.27976190476190477,0.7202380952380952,505.23403720134723,0.001975370928293122,918,0,6,12,1.0,
NF_FQ_ar5189_s2015-02-10T21:12:00_e2015-02-11T09:00:00,1,NF,0,FL,0,FL,True,0.021249473094940186,0.11380991339683533,75,168,0.44642857142857145,464.68540130956404,0.0021473724475533874,0.44642857142857145,0.5535714285714286,440.09397390768305,0.00226709059555026,885,0,6,12,1.0,
NF_FQ_ar5183_s2015-02-11T02:12:00_e2015-02-11T14:00:00,1,NF,0,FL,0,FL,True,0.03429584205150604,0.15099310874938965,59,168,0.35119047619047616,262.30112060038806,0.0037979329435429915,0.35119047619047616,0.6488095238095238,262.6745169964249,0.00379255459113464,441,0,6,12,1.0,
NF_FQ_ar5172_s2015-02-11T06:24:00_e2015-02-11T18:12:00,1,NF,0,FL,0,FL,True,0.025140032172203064,0.13176321983337402,80,168,0.47619047619047616,654.4309613261507,0.0015257137044253656,0.47619047619047616,0.5238095238095238,613.0827679097061,0.0016284449788485818,885,0,6,12,1.0,
NF_FQ_ar5151_s2015-02-11T10:24:00_e2015-02-11T22:12:00,1,NF,0,FL,0,FL,True,0.016717221587896347,0.10607347637414932,53,168,0.31547619047619047,281.82272986036486,0.0035357837062591105,0.31547619047619047,0.6845238095238095,282.4422469131264,0.003528055577073149,18,0,6,12,1.0,
NF_FQ_ar5189_s2015-02-11T14:12:00_e2015-02-12T02:00:00,1,NF,0,FL,0,FL,True,0.03144202008843422,0.13387836515903473,60,168,0.35714285714285715,546.5825134612014,0.0018262087912178269,0.35714285714285715,0.6428571428571428,530.218560668282,0.0018824643452630553,889,0,6,12,1.0,
NF_FQ_ar5152_s2015-02-11T18:12:00_e2015-02-12T06:00:00,1,NF,0,FL,0,FL,True,0.02755085565149784,0.13293202221393585,76,168,0.4523809523809524,531.8346761169859,0.0018767547324199415,0.4523809523809524,0.5476190476190477,517.7346741342457,0.0019277677970322175,884,0,6,12,1.0,
NF_FQ_ar5152_s2015-02-12T09:12:00_e2015-02-12T21:00:00,1,NF,0,FL,0,FL,True,0.00807972252368927,0.07136213779449463,63,168,0.375,162.2287116944667,0.0061263731706209315,0.375,0.625,160.74044622301474,0.0061827454007463084,886,0,6,12,1.0,
NF_FQ_ar5204_s2015-02-12T16:00:00_e2015-02-13T03:48:00,1,NF,0,FL,0,FL,True,0.018608490005135536,0.11322809755802155,49,168,0.2916666666666667,243.34359043104698,0.004092597633667813,0.2916666666666667,0.7083333333333333,229.93551388965668,0.004330213154126698,926,0,6,12,1.0,
NF_FQ_ar5198_s2015-02-12T23:36:00_e2015-02-13T11:24:00,1,NF,0,FL,0,FL,True,0.031016958877444267,0.1420360952615738,61,168,0.3630952380952381,455.1694740592605,0.0021921677290271534,0.3630952380952381,0.6369047619047619,454.87850874031125,0.0021935668842192444,1576,0,6,12,1.0,
NF_FQ_ar5204_s2015-02-13T04:00:00_e2015-02-13T15:48:00,1,NF,0,FL,0,FL,True,0.03735828027129173,0.1553274244070053,75,168,0.44642857142857145,598.9025266107574,0.0016669374700747728,0.44642857142857145,0.5535714285714286,590.4147942467148,0.0016908606442179051,877,0,6,12,1.0,
NF_FQ_ar5151_s2015-02-13T07:24:00_e2015-02-13T19:12:00,1,NF,0,FL,0,FL,True,0.027664046734571457,0.12724435329437256,73,168,0.43452380952380953,426.74154343583916,0.0023378603629834217,0.43452380952380953,0.5654761904761905,426.94078594104326,0.002336771891935929,30,0,6,12,1.0,
NF_FQ_ar5198_s2015-02-13T10:36:00_e2015-02-13T22:24:00,1,NF,0,FL,0,FL,True,0.03381804749369621,0.15068437159061432,55,168,0.3273809523809524,617.1534900427491,0.001617721190785227,0.3273809523809524,0.6726190476190477,606.7637150418216,0.0016453762790547438,886,0,6,12,1.0,
NF_FQ_ar5204_s2015-02-13T14:00:00_e2015-02-14T01:48:00,1,NF,0,FL,0,FL,True,0.036852892488241196,0.15221935510635376,66,168,0.39285714285714285,432.4258985709363,0.002307199462000621,0.39285714285714285,0.6071428571428572,428.04260896998954,0.002330770835094254,1610,0,6,12,1.0,
NF_B6.9@9871:Primary_ar5212_s2015-02-13T17:24:00_e2015-02-14T05:12:00,1,NF,0,FL,0,FL,True,0.03913604095578194,0.15319839119911194,59,168,0.35119047619047616,543.4722023759934,0.0018366410546510048,0.35119047619047616,0.6488095238095238,534.3132543598471,0.0018680650849862617,897,0,6,12,1.0,
NF_FQ_ar5163_s2015-02-13T20:36:00_e2015-02-14T08:24:00,1,NF,0,FL,0,FL,True,0.0050217327661812305,0.032764483243227005,13,168,0.07738095238095238,13.130500207833185,0.07076890310264135,0.07738095238095238,0.9226190476190477,13.756547203394998,0.06776653008435013,70,0,6,12,1.0,
NF_FQ_ar5204_s2015-02-14T00:00:00_e2015-02-14T11:48:00,1,NF,0,FL,0,FL,True,0.013580258935689926,0.08760549128055573,72,168,0.42857142857142855,353.40813460932014,0.002821605664052673,0.42857142857142855,0.5714285714285714,350.1127919928783,0.0028480876311116664,1610,0,6,12,1.0,
NF_FQ_ar5172_s2015-02-14T03:24:00_e2015-02-14T15:12:00,1,NF,0,FL,0,FL,True,0.01811830885708332,0.10981448739767075,77,168,0.4583333333333333,424.2340510847283,0.0023516461051251727,0.4583333333333333,0.5416666666666667,381.8156287026043,0.002612223548419608,886,0,6,12,1.0,
NF_FQ_ar5183_s2015-02-14T07:12:00_e2015-02-14T19:00:00,1,NF,0,FL,0,FL,True,0.04428703337907791,0.16892269253730774,85,168,0.5059523809523809,585.4656900696177,0.0017051295871737915,0.5059523809523809,0.49404761904761907,575.0679964945539,0.0017359061883061124,894,0,6,12,1.0,
NF_FQ_ar5215_s2015-02-14T10:48:00_e2015-02-14T22:36:00,1,NF,0,FL,0,FL,True,0.046180374920368195,0.17166878283023834,78,168,0.4642857142857143,730.3408072918073,0.0013673515685567329,0.4642857142857143,0.5357142857142857,710.3784468336862,0.0014057215318385812,892,0,6,12,1.0,
