file,label,icme_start_time,icme_end_time,duration_hours,n_timesteps,speed_mean_kms
icme/ICME_Wind_2014-04-11_06-57.csv,1,2014-04-11 06:57:00,2014-04-12 20:52:00,37.92,38,351.5
quiet/QUIET_Wind_2014-04-09_16-02.csv,0,2014-04-09 16:02:00,2014-04-11 05:57:00,37.92,37,399.8
icme/ICME_Wind_2014-04-05_09-58.csv,1,2014-04-05 09:58:00,2014-04-07 14:24:00,52.43,53,395.6
quiet/QUIET_Wind_2014-04-03_08-58.csv,0,2014-04-03 08:58:00,2014-04-05 08:58:00,48.0,48,410.0
icme/ICME_Wind_2014-02-19_03-09.csv,1,2014-02-19 03:09:00,2014-02-20 02:38:00,23.48,23,494.3
quiet/QUIET_Wind_2014-02-18_02-40.csv,0,2014-02-18 02:40:00,2014-02-19 02:09:00,23.48,24,392.4
icme/ICME_Wind_2014-02-18_05-59.csv,1,2014-02-18 05:59:00,2014-02-19 09:35:00,27.6,28,411.7
quiet/QUIET_Wind_2014-02-17_01-23.csv,0,2014-02-17 01:23:00,2014-02-18 04:59:00,27.6,27,379.8
icme/ICME_Wind_2014-02-15_12-46.csv,1,2014-02-15 12:46:00,2014-02-16 14:24:00,25.63,26,407.7
quiet/QUIET_Wind_2014-02-14_10-08.csv,0,2014-02-14 10:08:00,2014-02-15 11:46:00,25.63,25,337.8
icme/ICME_Wind_2014-02-05_12-50.csv,1,2014-02-05 12:50:00,2014-02-07 16:04:00,51.23,52,372.8
quiet/QUIET_Wind_2014-02-03_11-50.csv,0,2014-02-03 11:50:00,2014-02-05 11:50:00,48.0,48,346.1
icme/ICME_Wind_2013-12-24_20-36.csv,1,2013-12-24 20:36:00,2013-12-25 17:59:00,21.38,21,305.9
quiet/QUIET_Wind_2013-12-23_22-13.csv,0,2013-12-23 22:13:00,2013-12-24 19:36:00,21.38,21,288.1
icme/ICME_Wind_2013-12-14_16-47.csv,1,2013-12-14 16:47:00,2013-12-16 05:31:00,36.73,37,503.4
quiet/QUIET_Wind_2013-12-13_03-03.csv,0,2013-12-13 03:03:00,2013-12-14 15:47:00,36.73,36,325.9
icme/ICME_Wind_2013-12-08_07-31.csv,1,2013-12-08 07:31:00,2013-12-09 02:09:00,18.63,19,584.5
quiet/QUIET_Wind_2013-12-07_11-53.csv,0,2013-12-07 11:53:00,2013-12-08 06:31:00,18.63,19,391.7
icme/ICME_Wind_2013-11-30_20-23.csv,1,2013-11-30 20:23:00,2013-12-03 03:21:00,54.97,55,452.9
quiet/QUIET_Wind_2013-11-28_19-23.csv,0,2013-11-28 19:23:00,2013-11-30 19:23:00,48.0,48,324.5
icme/ICME_Wind_2013-11-23_00-14.csv,1,2013-11-23 00:14:00,2013-11-23 15:35:00,15.35,15,344.2
quiet/QUIET_Wind_2013-11-22_07-53.csv,0,2013-11-22 07:53:00,2013-11-22 23:14:00,15.35,16,315.3
icme/ICME_Wind_2013-11-08_21-07.csv,1,2013-11-08 21:07:00,2013-11-09 06:14:00,9.12,9,410.1
quiet/QUIET_Wind_2013-11-08_11-00.csv,0,2013-11-08 11:00:00,2013-11-08 20:07:00,9.12,10,390.0
icme/ICME_Wind_2013-10-30_18-14.csv,1,2013-10-30 18:14:00,2013-10-31 05:31:00,11.28,11,342.5
quiet/QUIET_Wind_2013-10-30_05-57.csv,0,2013-10-30 05:57:00,2013-10-30 17:14:00,11.28,12,338.5
icme/ICME_Wind_2013-10-03_00-00.csv,1,2013-10-03 00:00:00,2013-10-03 14:52:00,14.87,15,492.8
quiet/QUIET_Wind_2013-10-02_08-08.csv,0,2013-10-02 08:08:00,2013-10-02 23:00:00,14.87,15,587.9
icme/ICME_Wind_2013-10-02_01-15.csv,1,2013-10-02 01:15:00,2013-10-02 21:35:00,20.33,20,590.4
quiet/QUIET_Wind_2013-10-01_03-55.csv,0,2013-10-01 03:55:00,2013-10-02 00:15:00,20.33,21,320.9
icme/ICME_Wind_2013-09-01_06-14.csv,1,2013-09-01 06:14:00,2013-09-02 01:56:00,19.7,19,507.8
quiet/QUIET_Wind_2013-08-31_09-32.csv,0,2013-08-31 09:32:00,2013-09-01 05:14:00,19.7,20,427.9
icme/ICME_Wind_2013-07-12_16-43.csv,1,2013-07-12 16:43:00,2013-07-14 23:31:00,54.8,55,422.9
quiet/QUIET_Wind_2013-07-10_15-43.csv,0,2013-07-10 15:43:00,2013-07-12 15:43:00,48.0,48,430.3
icme/ICME_Wind_2013-07-04_17-17.csv,1,2013-07-04 17:17:00,2013-07-07 14:24:00,69.12,69,344.3
quiet/QUIET_Wind_2013-07-02_16-17.csv,0,2013-07-02 16:17:00,2013-07-04 16:17:00,48.0,48,371.2
icme/ICME_Wind_2013-06-27_13-51.csv,1,2013-06-27 13:51:00,2013-06-29 11:59:00,46.13,46,402.0
quiet/QUIET_Wind_2013-06-25_14-43.csv,0,2013-06-25 14:43:00,2013-06-27 12:51:00,46.13,46,437.8
icme/ICME_Wind_2013-06-06_02-09.csv,1,2013-06-06 02:09:00,2013-06-08 00:00:00,45.85,46,443.8
quiet/QUIET_Wind_2013-06-04_03-18.csv,0,2013-06-04 03:18:00,2013-06-06 01:09:00,45.85,46,534.5
icme/ICME_Wind_2013-05-14_02-23.csv,1,2013-05-14 02:23:00,2013-05-15 06:29:00,28.1,28,358.5
quiet/QUIET_Wind_2013-05-12_21-17.csv,0,2013-05-12 21:17:00,2013-05-14 01:23:00,28.1,28,347.9
icme/ICME_Wind_2013-04-30_08-52.csv,1,2013-04-30 08:52:00,2013-05-01 07:12:00,22.33,23,392.0
quiet/QUIET_Wind_2013-04-29_09-32.csv,0,2013-04-29 09:32:00,2013-04-30 07:52:00,22.33,22,370.0
icme/ICME_Wind_2013-04-13_22-14.csv,1,2013-04-13 22:14:00,2013-04-15 18:20:00,44.1,44,449.5
quiet/QUIET_Wind_2013-04-12_01-08.csv,0,2013-04-12 01:08:00,2013-04-13 21:14:00,44.1,44,426.3
icme/ICME_Wind_2013-03-17_05-21.csv,1,2013-03-17 05:21:00,2013-03-19 16:04:00,58.72,59,548.4
quiet/QUIET_Wind_2013-03-15_04-21.csv,0,2013-03-15 04:21:00,2013-03-17 04:21:00,48.0,48,443.7
icme/ICME_Wind_2013-01-19_16-50.csv,1,2013-01-19 16:50:00,2013-01-20 10:47:00,17.95,18,426.9
quiet/QUIET_Wind_2013-01-18_21-53.csv,0,2013-01-18 21:53:00,2013-01-19 15:50:00,17.95,18,432.2
icme/ICME_Wind_2013-01-18_22-47.csv,1,2013-01-18 22:47:00,2013-01-19 16:47:00,18.0,18,429.0
quiet/QUIET_Wind_2013-01-18_03-47.csv,0,2013-01-18 03:47:00,2013-01-18 21:47:00,18.0,18,424.1
icme/ICME_Wind_2013-01-16_23-31.csv,1,2013-01-16 23:31:00,2013-01-18 12:14:00,36.72,37,395.1
quiet/QUIET_Wind_2013-01-15_09-48.csv,0,2013-01-15 09:48:00,2013-01-16 22:31:00,36.72,37,417.2
icme/ICME_Wind_2012-11-23_20-51.csv,1,2012-11-23 20:51:00,2012-11-25 10:47:00,37.93,38,380.9
quiet/QUIET_Wind_2012-11-22_05-55.csv,0,2012-11-22 05:55:00,2012-11-23 19:51:00,37.93,38,334.6
icme/ICME_Wind_2012-11-12_22-12.csv,1,2012-11-12 22:12:00,2012-11-14 08:09:00,33.95,34,392.3
quiet/QUIET_Wind_2012-11-11_11-15.csv,0,2012-11-11 11:15:00,2012-11-12 21:12:00,33.95,34,299.6
icme/ICME_Wind_2012-10-31_14-28.csv,1,2012-10-31 14:28:00,2012-11-02 05:21:00,38.88,39,342.5
quiet/QUIET_Wind_2012-10-29_22-35.csv,0,2012-10-29 22:35:00,2012-10-31 13:28:00,38.88,39,278.4
icme/ICME_Wind_2012-10-12_08-09.csv,1,2012-10-12 08:09:00,2012-10-13 09:14:00,25.08,25,493.6
quiet/QUIET_Wind_2012-10-11_06-04.csv,0,2012-10-11 06:04:00,2012-10-12 07:09:00,25.08,25,470.3
icme/ICME_Wind_2012-10-08_04-12.csv,1,2012-10-08 04:12:00,2012-10-09 17:17:00,37.08,37,391.2
quiet/QUIET_Wind_2012-10-06_14-07.csv,0,2012-10-06 14:07:00,2012-10-08 03:12:00,37.08,37,323.9
icme/ICME_Wind_2012-09-30_10-14.csv,1,2012-09-30 10:14:00,2012-10-02 02:53:00,40.65,40,350.5
quiet/QUIET_Wind_2012-09-28_16-35.csv,0,2012-09-28 16:35:00,2012-09-30 09:14:00,40.65,41,300.0
icme/ICME_Wind_2012-09-12_19-55.csv,1,2012-09-12 19:55:00,2012-09-13 15:21:00,19.43,20,360.1
quiet/QUIET_Wind_2012-09-11_23-29.csv,0,2012-09-11 23:29:00,2012-09-12 18:55:00,19.43,19,287.6
icme/ICME_Wind_2012-09-06_00-00.csv,1,2012-09-06 00:00:00,2012-09-06 15:50:00,15.83,16,429.7
quiet/QUIET_Wind_2012-09-05_07-10.csv,0,2012-09-05 07:10:00,2012-09-05 23:00:00,15.83,16,489.9
icme/ICME_Wind_2012-09-04_22-02.csv,1,2012-09-04 22:02:00,2012-09-05 17:45:00,19.72,19,509.1
quiet/QUIET_Wind_2012-09-04_01-19.csv,0,2012-09-04 01:19:00,2012-09-04 21:02:00,19.72,20,420.8
icme/ICME_Wind_2012-09-01_07-12.csv,1,2012-09-01 07:12:00,2012-09-03 11:23:00,52.18,52,317.0
quiet/QUIET_Wind_2012-08-30_06-12.csv,0,2012-08-30 06:12:00,2012-09-01 06:12:00,48.0,48,368.1
icme/ICME_Wind_2012-08-30_15-35.csv,1,2012-08-30 15:35:00,2012-08-31 05:31:00,13.93,14,408.9
quiet/QUIET_Wind_2012-08-30_00-39.csv,0,2012-08-30 00:39:00,2012-08-30 14:35:00,13.93,14,436.9
icme/ICME_Wind_2012-08-18_03-25.csv,1,2012-08-18 03:25:00,2012-08-19 08:23:00,28.97,29,383.2
quiet/QUIET_Wind_2012-08-16_21-27.csv,0,2012-08-16 21:27:00,2012-08-18 02:25:00,28.97,29,418.2
icme/ICME_Wind_2012-08-12_12-37.csv,1,2012-08-12 12:37:00,2012-08-13 05:02:00,16.42,17,371.6
quiet/QUIET_Wind_2012-08-11_19-12.csv,0,2012-08-11 19:12:00,2012-08-12 11:37:00,16.42,16,348.4
icme/ICME_Wind_2012-07-14_17-38.csv,1,2012-07-14 17:38:00,2012-07-17 03:22:00,57.73,58,513.3
quiet/QUIET_Wind_2012-07-12_16-38.csv,0,2012-07-12 16:38:00,2012-07-14 16:38:00,48.0,48,354.3
icme/ICME_Wind_2012-07-08_02-10.csv,1,2012-07-08 02:10:00,2012-07-10 01:42:00,47.53,47,415.0
quiet/QUIET_Wind_2012-07-06_01-38.csv,0,2012-07-06 01:38:00,2012-07-08 01:10:00,47.53,48,453.1
icme/ICME_Wind_2012-06-16_19-34.csv,1,2012-06-16 19:34:00,2012-06-17 11:23:00,15.82,16,456.0
quiet/QUIET_Wind_2012-06-16_02-45.csv,0,2012-06-16 02:45:00,2012-06-16 18:34:00,15.82,16,357.9
icme/ICME_Wind_2012-06-11_02-52.csv,1,2012-06-11 02:52:00,2012-06-12 05:16:00,26.4,27,406.5
quiet/QUIET_Wind_2012-06-09_23-28.csv,0,2012-06-09 23:28:00,2012-06-11 01:52:00,26.4,26,428.1
icme/ICME_Wind_2012-05-16_12-28.csv,1,2012-05-16 12:28:00,2012-05-18 02:11:00,37.72,38,377.3
quiet/QUIET_Wind_2012-05-14_21-45.csv,0,2012-05-14 21:45:00,2012-05-16 11:28:00,37.72,38,401.4
icme/ICME_Wind_2012-05-03_00-59.csv,1,2012-05-03 00:59:00,2012-05-05 11:23:00,58.4,59,304.4
quiet/QUIET_Wind_2012-04-30_23-59.csv,0,2012-04-30 23:59:00,2012-05-02 23:59:00,48.0,48,299.0
icme/ICME_Wind_2012-04-23_02-15.csv,1,2012-04-23 02:15:00,2012-04-24 02:52:00,24.62,24,378.0
quiet/QUIET_Wind_2012-04-22_00-38.csv,0,2012-04-22 00:38:00,2012-04-23 01:15:00,24.62,25,319.6
icme/ICME_Wind_2012-04-11_06-28.csv,1,2012-04-11 06:28:00,2012-04-12 03:36:00,21.13,21,327.8
quiet/QUIET_Wind_2012-04-10_08-20.csv,0,2012-04-10 08:20:00,2012-04-11 05:28:00,21.13,21,333.4
icme/ICME_Wind_2012-04-05_14-23.csv,1,2012-04-05 14:23:00,2012-04-06 21:36:00,31.22,31,342.9
quiet/QUIET_Wind_2012-04-04_06-10.csv,0,2012-04-04 06:10:00,2012-04-05 13:23:00,31.22,31,336.1
icme/ICME_Wind_2012-03-15_12-35.csv,1,2012-03-15 12:35:00,2012-03-16 14:10:00,25.58,26,698.0
quiet/QUIET_Wind_2012-03-14_10-00.csv,0,2012-03-14 10:00:00,2012-03-15 11:35:00,25.58,26,505.8
icme/ICME_Wind_2012-03-12_08-28.csv,1,2012-03-12 08:28:00,2012-03-14 02:52:00,42.4,42,602.1
quiet/QUIET_Wind_2012-03-10_13-04.csv,0,2012-03-10 13:04:00,2012-03-12 07:28:00,42.4,42,444.5
icme/ICME_Wind_2012-03-08_10-32.csv,1,2012-03-08 10:32:00,2012-03-11 07:26:00,68.9,69,589.9
quiet/QUIET_Wind_2012-03-06_09-32.csv,0,2012-03-06 09:32:00,2012-03-08 09:32:00,48.0,48,457.4
icme/ICME_Wind_2012-02-26_20-59.csv,1,2012-02-26 20:59:00,2012-03-01 05:45:00,80.77,81,448.6
quiet/QUIET_Wind_2012-02-24_19-59.csv,0,2012-02-24 19:59:00,2012-02-26 19:59:00,48.0,48,413.8
icme/ICME_Wind_2012-02-14_07-11.csv,1,2012-02-14 07:11:00,2012-02-16 04:48:00,45.62,45,384.0
quiet/QUIET_Wind_2012-02-12_08-34.csv,0,2012-02-12 08:34:00,2012-02-14 06:11:00,45.62,46,361.7
icme/ICME_Wind_2012-01-24_14-36.csv,1,2012-01-24 14:36:00,2012-01-25 10:32:00,19.93,20,597.6
quiet/QUIET_Wind_2012-01-23_17-40.csv,0,2012-01-23 17:40:00,2012-01-24 13:36:00,19.93,20,404.4
icme/ICME_Wind_2012-01-22_05-33.csv,1,2012-01-22 05:33:00,2012-01-22 17:59:00,12.43,12,411.1
quiet/QUIET_Wind_2012-01-21_16-07.csv,0,2012-01-21 16:07:00,2012-01-22 04:33:00,12.43,12,326.1
icme/ICME_Wind_2012-01-21_04-02.csv,1,2012-01-21 04:02:00,2012-01-22 06:57:00,26.92,26,324.5
quiet/QUIET_Wind_2012-01-20_00-07.csv,0,2012-01-20 00:07:00,2012-01-21 03:02:00,26.92,27,338.0
icme/ICME_Wind_2011-11-28_20-59.csv,1,2011-11-28 20:59:00,2011-11-30 17:59:00,45.0,45,439.3
quiet/QUIET_Wind_2011-11-26_22-59.csv,0,2011-11-26 22:59:00,2011-11-28 19:59:00,45.0,45,380.4
icme/ICME_Wind_2011-11-11_03-01.csv,1,2011-11-11 03:01:00,2011-11-12 05:02:00,26.02,26,377.7
quiet/QUIET_Wind_2011-11-10_00-00.csv,0,2011-11-10 00:00:00,2011-11-11 02:01:00,26.02,27,359.6
icme/ICME_Wind_2011-11-07_06-57.csv,1,2011-11-07 06:57:00,2011-11-08 00:43:00,17.77,18,337.4
quiet/QUIET_Wind_2011-11-06_12-11.csv,0,2011-11-06 12:11:00,2011-11-07 05:57:00,17.77,17,321.2
icme/ICME_Wind_2011-11-04_20-27.csv,1,2011-11-04 20:27:00,2011-11-05 20:09:00,23.7,24,305.3
quiet/QUIET_Wind_2011-11-03_19-45.csv,0,2011-11-03 19:45:00,2011-11-04 19:27:00,23.7,24,326.8
icme/ICME_Wind_2011-11-02_00-21.csv,1,2011-11-02 00:21:00,2011-11-03 04:33:00,28.2,28,371.6
quiet/QUIET_Wind_2011-10-31_19-09.csv,0,2011-10-31 19:09:00,2011-11-01 23:21:00,28.2,28,390.9
icme/ICME_Wind_2011-11-01_08-09.csv,1,2011-11-01 08:09:00,2011-11-01 22:04:00,13.92,14,409.4
quiet/QUIET_Wind_2011-10-31_17-14.csv,0,2011-10-31 17:14:00,2011-11-01 07:09:00,13.92,14,374.5
icme/ICME_Wind_2011-10-24_17-41.csv,1,2011-10-24 17:41:00,2011-10-25 23:31:00,29.83,30,483.0
quiet/QUIET_Wind_2011-10-23_10-51.csv,0,2011-10-23 10:51:00,2011-10-24 16:41:00,29.83,30,316.1
icme/ICME_Wind_2011-10-05_06-46.csv,1,2011-10-05 06:46:00,2011-10-07 02:06:00,43.33,44,402.0
quiet/QUIET_Wind_2011-10-03_10-26.csv,0,2011-10-03 10:26:00,2011-10-05 05:46:00,43.33,43,367.1
icme/ICME_Wind_2011-09-17_02-57.csv,1,2011-09-17 02:57:00,2011-09-18 21:07:00,42.17,43,456.4
quiet/QUIET_Wind_2011-09-15_07-47.csv,0,2011-09-15 07:47:00,2011-09-17 01:57:00,42.17,42,437.0
icme/ICME_Wind_2011-09-09_11-46.csv,1,2011-09-09 11:46:00,2011-09-09 18:20:00,6.57,7,441.0
quiet/QUIET_Wind_2011-09-09_04-12.csv,0,2011-09-09 04:12:00,2011-09-09 10:46:00,6.57,6,320.7
icme/ICME_Wind_2011-07-03_19-12.csv,1,2011-07-03 19:12:00,2011-07-04 19:12:00,24.0,24,390.6
quiet/QUIET_Wind_2011-07-02_18-12.csv,0,2011-07-02 18:12:00,2011-07-03 18:12:00,24.0,24,399.0
icme/ICME_Wind_2011-06-30_13-26.csv,1,2011-06-30 13:26:00,2011-07-01 05:16:00,15.83,16,326.8
quiet/QUIET_Wind_2011-06-29_20-36.csv,0,2011-06-29 20:36:00,2011-06-30 12:26:00,15.83,16,336.2
icme/ICME_Wind_2011-06-17_02-09.csv,1,2011-06-17 02:09:00,2011-06-19 07:12:00,53.05,53,434.5
quiet/QUIET_Wind_2011-06-15_01-09.csv,0,2011-06-15 01:09:00,2011-06-17 01:09:00,48.0,48,464.4
icme/ICME_Wind_2011-06-04_20-06.csv,1,2011-06-04 20:06:00,2011-06-05 18:14:00,22.13,22,504.5
quiet/QUIET_Wind_2011-06-03_20-58.csv,0,2011-06-03 20:58:00,2011-06-04 19:06:00,22.13,23,357.0
icme/ICME_Wind_2011-05-28_00-14.csv,1,2011-05-28 00:14:00,2011-05-28 22:48:00,22.57,22,509.1
quiet/QUIET_Wind_2011-05-27_00-40.csv,0,2011-05-27 00:40:00,2011-05-27 23:14:00,22.57,23,430.6
icme/ICME_Wind_2011-04-29_09-07.csv,1,2011-04-29 09:07:00,2011-04-29 20:52:00,11.75,11,371.9
quiet/QUIET_Wind_2011-04-28_20-22.csv,0,2011-04-28 20:22:00,2011-04-29 08:07:00,11.75,12,354.2
icme/ICME_Wind_2011-04-23_00-01.csv,1,2011-04-23 00:01:00,2011-04-24 13:11:00,37.17,37,397.0
quiet/QUIET_Wind_2011-04-21_09-51.csv,0,2011-04-21 09:51:00,2011-04-22 23:01:00,37.17,38,429.2
icme/ICME_Wind_2011-03-29_15-12.csv,1,2011-03-29 15:12:00,2011-04-01 14:52:00,71.67,71,347.2
quiet/QUIET_Wind_2011-03-27_14-12.csv,0,2011-03-27 14:12:00,2011-03-29 14:12:00,48.0,48,346.1
icme/ICME_Wind_2011-02-18_10-35.csv,1,2011-02-18 10:35:00,2011-02-20 21:35:00,59.0,59,477.3
quiet/QUIET_Wind_2011-02-16_09-35.csv,0,2011-02-16 09:35:00,2011-02-18 09:35:00,48.0,48,402.1
icme/ICME_Wind_2011-02-18_00-48.csv,1,2011-02-18 00:48:00,2011-02-18 09:56:00,9.13,9,497.3
quiet/QUIET_Wind_2011-02-17_14-40.csv,0,2011-02-17 14:40:00,2011-02-17 23:48:00,9.13,9,352.7
icme/ICME_Wind_2011-02-04_01-50.csv,1,2011-02-04 01:50:00,2011-02-04 19:26:00,17.6,18,385.8
quiet/QUIET_Wind_2011-02-03_07-14.csv,0,2011-02-03 07:14:00,2011-02-04 00:50:00,17.6,17,331.9
icme/ICME_Wind_2011-01-24_06-43.csv,1,2011-01-24 06:43:00,2011-01-25 22:04:00,39.35,40,348.2
quiet/QUIET_Wind_2011-01-22_14-22.csv,0,2011-01-22 14:22:00,2011-01-24 05:43:00,39.35,39,358.3
icme/ICME_Wind_2010-12-19_20-35.csv,1,2010-12-19 20:35:00,2010-12-20 22:04:00,25.48,26,384.0
quiet/QUIET_Wind_2010-12-18_18-06.csv,0,2010-12-18 18:06:00,2010-12-19 19:35:00,25.48,25,382.7
icme/ICME_Wind_2010-10-31_02-09.csv,1,2010-10-31 02:09:00,2010-11-01 20:38:00,42.48,42,345.1
quiet/QUIET_Wind_2010-10-29_06-40.csv,0,2010-10-29 06:40:00,2010-10-31 01:09:00,42.48,43,371.4
icme/ICME_Wind_2010-10-30_09-15.csv,1,2010-10-30 09:15:00,2010-10-30 20:33:00,11.3,11,379.5
quiet/QUIET_Wind_2010-10-29_20-57.csv,0,2010-10-29 20:57:00,2010-10-30 08:15:00,11.3,12,356.0
icme/ICME_Wind_2010-10-11_05-45.csv,1,2010-10-11 05:45:00,2010-10-11 18:28:00,12.72,13,354.5
quiet/QUIET_Wind_2010-10-10_16-02.csv,0,2010-10-10 16:02:00,2010-10-11 04:45:00,12.72,12,328.2
icme/ICME_Wind_2010-09-25_11-45.csv,1,2010-09-25 11:45:00,2010-09-26 08:09:00,20.4,21,482.4
quiet/QUIET_Wind_2010-09-24_14-21.csv,0,2010-09-24 14:21:00,2010-09-25 10:45:00,20.4,20,584.6
icme/ICME_Wind_2010-09-15_02-24.csv,1,2010-09-15 02:24:00,2010-09-16 11:59:00,33.58,33,370.2
quiet/QUIET_Wind_2010-09-13_15-49.csv,0,2010-09-13 15:49:00,2010-09-15 01:24:00,33.58,34,330.9
icme/ICME_Wind_2010-08-03_17-05.csv,1,2010-08-03 17:05:00,2010-08-05 00:57:00,31.87,31,558.5
quiet/QUIET_Wind_2010-08-02_08-13.csv,0,2010-08-02 08:13:00,2010-08-03 16:05:00,31.87,32,428.7
icme/ICME_Wind_2010-06-21_03-35.csv,1,2010-06-21 03:35:00,2010-06-22 12:43:00,33.13,33,366.5
quiet/QUIET_Wind_2010-06-19_17-27.csv,0,2010-06-19 17:27:00,2010-06-21 02:35:00,33.13,33,382.8
icme/ICME_Wind_2010-05-28_01-52.csv,1,2010-05-28 01:52:00,2010-05-29 17:59:00,40.12,40,360.0
quiet/QUIET_Wind_2010-05-26_08-45.csv,0,2010-05-26 08:45:00,2010-05-28 00:52:00,40.12,40,334.2
icme/ICME_Wind_2010-05-18_02-23.csv,1,2010-05-18 02:23:00,2010-05-19 07:26:00,29.05,29,354.6
quiet/QUIET_Wind_2010-05-16_20-20.csv,0,2010-05-16 20:20:00,2010-05-18 01:23:00,29.05,29,353.9
icme/ICME_Wind_2010-04-11_12-20.csv,1,2010-04-11 12:20:00,2010-04-12 14:12:00,25.87,26,417.5
quiet/QUIET_Wind_2010-04-10_09-28.csv,0,2010-04-10 09:28:00,2010-04-11 11:20:00,25.87,26,375.7
icme/ICME_Wind_2010-04-05_07-55.csv,1,2010-04-05 07:55:00,2010-04-06 16:48:00,32.88,33,646.8
quiet/QUIET_Wind_2010-04-03_22-02.csv,0,2010-04-03 22:02:00,2010-04-05 06:55:00,32.88,32,501.4
icme/ICME_Wind_2010-03-23_22-29.csv,1,2010-03-23 22:29:00,2010-03-24 15:36:00,17.12,17,290.6
quiet/QUIET_Wind_2010-03-23_04-22.csv,0,2010-03-23 04:22:00,2010-03-23 21:29:00,17.12,17,290.6
icme/ICME_Wind_2010-02-07_18-04.csv,1,2010-02-07 18:04:00,2010-02-09 05:42:00,35.63,35,363.2
quiet/QUIET_Wind_2010-02-06_05-26.csv,0,2010-02-06 05:26:00,2010-02-07 17:04:00,35.63,36,350.1
icme/ICME_Wind_2010-01-01_22-04.csv,1,2010-01-01 22:04:00,2010-01-03 09:07:00,35.05,35,286.8
quiet/QUIET_Wind_2009-12-31_10-01.csv,0,2009-12-31 10:01:00,2010-01-01 21:04:00,35.05,35,284.2
icme/ICME_Wind_2009-12-12_04-47.csv,1,2009-12-12 04:47:00,2009-12-14 04:47:00,48.0,48,274.7
quiet/QUIET_Wind_2009-12-10_03-47.csv,0,2009-12-10 03:47:00,2009-12-12 03:47:00,48.0,48,271.4
icme/ICME_Wind_2009-11-14_10-47.csv,1,2009-11-14 10:47:00,2009-11-15 11:45:00,24.97,25,333.3
quiet/QUIET_Wind_2009-11-13_08-49.csv,0,2009-11-13 08:49:00,2009-11-14 09:47:00,24.97,25,297.7
icme/ICME_Wind_2009-11-01_10-04.csv,1,2009-11-01 10:04:00,2009-11-02 08:21:00,22.28,22,348.0
quiet/QUIET_Wind_2009-10-31_10-47.csv,0,2009-10-31 10:47:00,2009-11-01 09:04:00,22.28,23,330.4
icme/ICME_Wind_2009-10-29_01-26.csv,1,2009-10-29 01:26:00,2009-10-29 23:45:00,22.32,22,363.9
quiet/QUIET_Wind_2009-10-28_02-07.csv,0,2009-10-28 02:07:00,2009-10-29 00:26:00,22.32,22,355.1
icme/ICME_Wind_2009-09-30_00-44.csv,1,2009-09-30 00:44:00,2009-09-30 19:11:00,18.45,19,346.7
quiet/QUIET_Wind_2009-09-29_05-17.csv,0,2009-09-29 05:17:00,2009-09-29 23:44:00,18.45,18,315.9
icme/ICME_Wind_2009-09-10_10-19.csv,1,2009-09-10 10:19:00,2009-09-10 19:26:00,9.12,9,306.0
quiet/QUIET_Wind_2009-09-10_00-12.csv,0,2009-09-10 00:12:00,2009-09-10 09:19:00,9.12,9,303.1
icme/ICME_Wind_2009-07-21_02-53.csv,1,2009-07-21 02:53:00,2009-07-22 03:36:00,24.72,25,318.0
quiet/QUIET_Wind_2009-07-20_01-10.csv,0,2009-07-20 01:10:00,2009-07-21 01:53:00,24.72,24,307.1
icme/ICME_Wind_2009-06-27_11-02.csv,1,2009-06-27 11:02:00,2009-06-28 20:24:00,33.37,33,392.8
quiet/QUIET_Wind_2009-06-26_00-40.csv,0,2009-06-26 00:40:00,2009-06-27 10:02:00,33.37,34,413.7
icme/ICME_Wind_2009-06-03_13-40.csv,1,2009-06-03 13:40:00,2009-06-05 05:31:00,39.85,40,312.4
quiet/QUIET_Wind_2009-06-01_20-49.csv,0,2009-06-01 20:49:00,2009-06-03 12:40:00,39.85,40,301.6
icme/ICME_Wind_2009-04-22_11-16.csv,1,2009-04-22 11:16:00,2009-04-22 20:38:00,9.37,9,393.3
quiet/QUIET_Wind_2009-04-22_00-54.csv,0,2009-04-22 00:54:00,2009-04-22 10:16:00,9.37,10,395.7
icme/ICME_Wind_2009-04-05_16-04.csv,1,2009-04-05 16:04:00,2009-04-06 04:48:00,12.73,12,400.6
quiet/QUIET_Wind_2009-04-05_02-20.csv,0,2009-04-05 02:20:00,2009-04-05 15:04:00,12.73,13,347.8
icme/ICME_Wind_2009-03-11_22-04.csv,1,2009-03-11 22:04:00,2009-03-13 01:40:00,27.6,27,357.9
quiet/QUIET_Wind_2009-03-10_17-28.csv,0,2009-03-10 17:28:00,2009-03-11 21:04:00,27.6,28,334.9
icme/ICME_Wind_2009-02-03_19-21.csv,1,2009-02-03 19:21:00,2009-02-04 19:40:00,24.32,24,355.8
quiet/QUIET_Wind_2009-02-02_18-02.csv,0,2009-02-02 18:02:00,2009-02-03 18:21:00,24.32,24,330.2
icme/ICME_Wind_2009-01-26_05-02.csv,1,2009-01-26 05:02:00,2009-01-26 15:21:00,10.32,10,347.5
quiet/QUIET_Wind_2009-01-25_17-43.csv,0,2009-01-25 17:43:00,2009-01-26 04:02:00,10.32,11,334.7
icme/ICME_Wind_2009-01-02_02-49.csv,1,2009-01-02 02:49:00,2009-01-02 17:16:00,14.45,15,405.2
quiet/QUIET_Wind_2009-01-01_11-22.csv,0,2009-01-01 11:22:00,2009-01-02 01:49:00,14.45,14,425.6
